year,prefecture_code,prefecture_name,analysis_population_n,scene_stay_ge30_n,scene_stay_ge30_share_reported_pct,scene_stay_ge45_n,scene_stay_ge60_n,source_pdf_filename,source_pdf_page,extraction_method,double_check_status,scene_stay_ge30_share_calculated_pct,rounding_difference_pp
2022,12,千葉県,19832,3999,20.2,1704,963,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,20.164380798709157,-0.035619201290842284
2022,13,東京都,45515,9278,20.4,4612,2571,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,20.384488630121936,-0.015511369878062453
2022,14,神奈川県,33506,5177,15.5,1674,723,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,15.450964006446606,-0.049035993553394164
2022,15,新潟県,12054,666,5.5,216,85,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.525136884021902,0.02513688402190173
2022,16,富山県,4634,51,1.1,16,9,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,1.10056107034959,0.0005610703495899649
2022,17,石川県,6182,286,4.6,59,19,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.6263345195729535,0.02633451957295385
2022,18,福井県,3380,91,2.7,23,10,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.6923076923076925,-0.007692307692307665
2022,19,山梨県,3568,310,8.7,84,38,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,8.688340807174887,-0.011659192825112186
2022,20,長野県,9611,429,4.5,86,36,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.463635417750495,-0.03636458224950534
2022,21,岐阜県,9636,282,2.9,72,31,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.9265255292652554,0.026525529265255532
2022,22,静岡県,9963,636,6.4,175,73,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.383619391749473,-0.016380608250527118
2022,23,愛知県,20884,466,2.2,149,73,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.231373300134074,0.03137330013407391
2022,24,三重県,9940,522,5.3,162,62,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.251509054325956,-0.048490945674044106
2022,25,滋賀県,3237,55,1.7,19,11,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,1.699104108742663,-0.0008958912573369116
2022,26,京都府,7981,622,7.8,159,75,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.793509585265005,-0.00649041473499512
2022,27,大阪府,17990,2110,11.7,713,389,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,11.728738187882156,0.02873818788215665
2022,28,兵庫県,16391,2124,13.0,758,354,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,12.958330791287901,-0.04166920871209889
2022,29,奈良県,4275,731,17.1,281,144,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,17.099415204678362,-0.0005847953216395751
2022,30,和歌山県,4584,193,4.2,51,22,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.210296684118673,0.010296684118673127
2022,31,鳥取県,2364,77,3.3,18,7,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.257191201353638,-0.04280879864636189
2022,32,島根県,3163,104,3.3,16,3,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.2880177047107177,-0.011982295289282074
2022,33,岡山県,10500,677,6.4,179,73,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.447619047619048,0.04761904761904745
2022,34,広島県,11214,1177,10.5,353,129,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,10.495808810415552,-0.004191189584448196
2022,35,山口県,4294,413,9.6,116,56,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.618071727992549,0.01807172799254886
2022,36,徳島県,4117,362,8.8,113,41,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,8.792810298761234,-0.0071897012387669434
2022,37,香川県,4587,433,9.4,143,78,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.439720950512317,0.03972095051231683
2022,38,愛媛県,6921,254,3.7,49,24,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.6699898858546454,-0.030010114145354816
2022,39,高知県,5293,366,6.9,94,42,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.914793122992632,0.014793122992631247
2022,40,福岡県,12030,472,3.9,166,86,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.923524522028263,0.02352452202826294
2022,41,佐賀県,3970,204,5.1,34,15,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.138539042821159,0.038539042821159164
2022,42,長崎県,5311,415,7.8,107,33,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.813971003577481,0.013971003577481156
2022,43,熊本県,8139,487,6.0,125,46,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.983536060941147,-0.016463939058852795
2022,44,大分県,6488,354,5.5,86,31,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.456226880394575,-0.04377311960542496
2022,45,宮崎県,6629,718,10.8,190,73,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,10.831196258862574,0.0311962588625736
2022,46,鹿児島県,6273,356,5.7,90,37,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.675115574685159,-0.024884425314841252
2022,47,沖縄県,8264,207,2.5,62,25,2022_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.504840271055179,0.004840271055178924
2023,1,北海道,23281,2254,9.7,641,230,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.681714702976675,-0.01828529702332382
2023,2,青森県,7834,385,4.9,57,12,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.914475363798825,0.014475363798824858
2023,3,岩手県,6447,538,8.3,141,51,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,8.344966651155577,0.04496665115557619
2023,4,宮城県,9326,1265,13.6,400,152,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,13.56422903710058,-0.035770962899420056
2023,5,秋田県,8697,180,2.1,50,22,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.069679199724043,-0.030320800275957183
2023,6,山形県,6007,493,8.2,137,49,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,8.207091726319295,0.007091726319295333
2023,7,福島県,8817,1068,12.1,346,144,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,12.112963593058863,0.01296359305886341
2023,8,茨城県,11108,1338,12.0,436,189,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,12.04537270435722,0.04537270435722007
2023,9,栃木県,7920,810,10.2,268,112,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,10.227272727272727,0.027272727272727337
2023,10,群馬県,9700,679,7.0,170,67,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.0,0.0
2023,11,埼玉県,27129,6028,22.2,2384,1163,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,22.219764827306573,0.019764827306573807
2023,12,千葉県,20566,4365,21.2,1785,919,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,21.224350870368568,0.024350870368568422
2023,13,東京都,46944,10739,22.9,4016,1862,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,22.876192910702112,-0.023807089297886108
2023,14,神奈川県,33223,4601,13.8,1195,381,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,13.84883965927219,0.048839659272189806
2023,15,新潟県,11923,642,5.4,155,72,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.384550868070116,-0.015449131929884174
2023,16,富山県,4393,42,1.0,11,3,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,0.9560664693831095,-0.04393353061689054
2023,17,石川県,6063,274,4.5,55,13,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.519214910110506,0.01921491011050591
2023,18,福井県,3435,85,2.5,19,8,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.4745269286754,-0.02547307132459986
2023,19,山梨県,3491,341,9.8,107,51,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.767974792323116,-0.03202520767688455
2023,20,長野県,9811,412,4.2,71,24,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.199368056263378,-0.0006319437366224534
2023,21,岐阜県,9323,265,2.8,81,34,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.842432693339054,0.04243269333905397
2023,22,静岡県,9897,683,6.9,182,59,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.901081135697686,0.0010811356976860864
2023,23,愛知県,20338,304,1.5,88,37,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,1.494738912380765,-0.005261087619234939
2023,24,三重県,10095,421,4.2,104,38,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.170381376919267,-0.02961862308073293
2023,25,滋賀県,3125,52,1.7,15,7,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,1.664,-0.03600000000000003
2023,26,京都府,7723,489,6.3,117,45,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.331736371876214,0.03173637187621381
2023,27,大阪府,18007,1710,9.5,440,196,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.49630699172544,-0.0036930082745598725
2023,28,兵庫県,16188,1711,10.6,527,228,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,10.569557697059551,-0.030442302940448585
2023,29,奈良県,4185,630,15.1,182,82,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,15.053763440860216,-0.04623655913978375
2023,30,和歌山県,4360,180,4.1,50,22,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.128440366972477,0.028440366972477094
2023,31,鳥取県,2687,65,2.4,17,9,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.4190547078526237,0.019054707852623753
2023,32,島根県,2990,96,3.2,12,6,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.210702341137124,0.01070234113712365
2023,33,岡山県,10406,734,7.1,210,86,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.053622909859697,-0.04637709014030289
2023,34,広島県,10638,1077,10.1,314,121,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,10.124083474337281,0.02408347433728153
2023,35,山口県,4065,419,10.3,98,49,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,10.30750307503075,0.007503075030749429
2023,36,徳島県,4232,402,9.5,112,49,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.499054820415878,-0.0009451795841215471
2023,37,香川県,4274,504,11.8,187,86,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,11.792232101076275,-0.00776789892372598
2023,38,愛媛県,6760,277,4.1,51,18,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.097633136094674,-0.002366863905325367
2023,39,高知県,5014,390,7.8,97,32,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.778220981252493,-0.021779018747507095
2023,40,福岡県,12145,469,3.9,167,81,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.861671469740634,-0.03832853025936611
2023,41,佐賀県,3992,195,4.9,44,20,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.884769539078157,-0.015230460921843658
2023,42,長崎県,5117,406,7.9,133,51,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.934336525307797,0.03433652530779696
2023,43,熊本県,8033,483,6.0,125,51,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.0126976223079796,0.01269762230797955
2023,44,大分県,6128,281,4.6,79,35,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.585509138381201,-0.014490861618798867
2023,45,宮崎県,7010,859,12.3,309,133,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,12.253922967189729,-0.0460770328102722
2023,46,鹿児島県,6196,387,6.2,90,35,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.245965138799225,0.04596513879922526
2023,47,沖縄県,8706,259,3.0,34,9,2023_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.9749597978405697,-0.025040202159430258
2024,1,北海道,24319,2459,10.1,619,213,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,10.111435503104568,0.011435503104568312
2024,2,青森県,7211,306,4.2,58,18,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.243516849258078,0.04351684925807753
2024,3,岩手県,6105,462,7.6,96,32,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.5675675675675675,-0.0324324324324321
2024,4,宮城県,9327,1335,14.3,379,146,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,14.31328401415246,0.013284014152459278
2024,5,秋田県,8576,153,1.8,32,13,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,1.7840485074626866,-0.015951492537313428
2024,6,山形県,5414,428,7.9,95,29,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.905430365718508,0.005430365718507524
2024,7,福島県,8817,1002,11.4,290,112,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,11.364409663150731,-0.03559033684926938
2024,8,茨城県,11914,1317,11.1,445,191,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,11.054221923787141,-0.045778076212858565
2024,9,栃木県,8253,819,9.9,246,92,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.923664122137405,0.02366412213740432
2024,10,群馬県,9656,688,7.1,161,44,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.125103562551781,0.0251035625517817
2024,11,埼玉県,27461,5916,21.5,2260,1086,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,21.543279560103418,0.043279560103417936
2024,12,千葉県,21409,4515,21.1,1740,822,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,21.08926152552665,-0.010738474473352966
2024,13,東京都,48175,11162,23.2,3597,1468,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,23.16969382459782,-0.030306175402177615
2024,14,神奈川県,34022,4849,14.3,1232,439,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,14.252542472517783,-0.04745752748221754
2024,15,新潟県,11800,604,5.1,156,61,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.11864406779661,0.01864406779661021
2024,16,富山県,4405,41,0.9,16,10,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,0.9307604994324631,0.030760499432463062
2024,17,石川県,5991,274,4.6,49,17,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.57352695710232,-0.026473042897679377
2024,18,福井県,3382,76,2.2,17,12,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.247191011235955,0.04719101123595504
2024,19,山梨県,3662,361,9.9,109,50,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.85800109229929,-0.041998907700710575
2024,20,長野県,10088,442,4.4,96,43,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.381443298969073,-0.01855670103092777
2024,21,岐阜県,9492,204,2.1,56,20,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.1491782553729455,0.0491782553729454
2024,22,静岡県,9678,590,6.1,158,53,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.09630088861335,-0.0036991113866493563
2024,23,愛知県,20870,301,1.4,67,25,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,1.4422616195495928,0.042261619549592844
2024,24,三重県,10281,335,3.3,76,25,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.2584378951463866,-0.041562104853613224
2024,25,滋賀県,3037,43,1.4,11,5,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,1.415870925255186,0.015870925255186075
2024,26,京都府,8240,383,4.6,85,26,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.648058252427185,0.04805825242718509
2024,27,大阪府,18322,1773,9.7,389,133,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.676891169086344,-0.0231088309136549
2024,28,兵庫県,16304,1402,8.6,341,118,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,8.599116781157997,-0.0008832188420022646
2024,29,奈良県,4292,549,12.8,134,43,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,12.791239515377447,-0.008760484622554188
2024,30,和歌山県,4571,174,3.8,49,16,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.8066068693940056,0.006606869394005788
2024,31,鳥取県,2488,55,2.2,17,3,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.210610932475884,0.01061093247588385
2024,32,島根県,3052,105,3.4,15,5,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.4403669724770642,0.04036697247706433
2024,33,岡山県,10119,689,6.8,182,65,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.8089732186975,0.00897321869750023
2024,34,広島県,10164,1117,11.0,324,109,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,10.989767807949626,-0.010232192050374067
2024,35,山口県,4265,408,9.6,101,34,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.566236811254397,-0.03376318874560269
2024,36,徳島県,4086,377,9.2,104,44,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,9.226627508565835,0.026627508565836067
2024,37,香川県,4485,547,12.2,178,72,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,12.196209587513936,-0.003790412486063488
2024,38,愛媛県,6805,243,3.6,50,19,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.570903747244673,-0.0290962527553269
2024,39,高知県,4909,348,7.1,69,20,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.089020167040131,-0.01097983295986893
2024,40,福岡県,12028,417,3.5,121,43,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,3.466910542068507,-0.033089457931493094
2024,41,佐賀県,4090,204,5.0,43,15,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,4.987775061124695,-0.012224938875305291
2024,42,長崎県,5021,369,7.3,86,27,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,7.349133638717387,0.04913363871738685
2024,43,熊本県,7889,481,6.1,107,35,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,6.097097223982761,-0.0029027760172386508
2024,44,大分県,6589,373,5.7,90,33,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.660950068295644,-0.03904993170435578
2024,45,宮崎県,7030,807,11.5,207,62,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,11.479374110953058,-0.020625889046941737
2024,46,鹿児島県,6156,345,5.6,76,25,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,5.604288499025341,0.004288499025341785
2024,47,沖縄県,8528,224,2.6,29,10,2024_fdma_acceptance_friction.pdf,9,pdftotext_layout_plus_render_review,checked,2.626641651031895,0.026641651031894753
