year,variable,source_file,source_url,download_date,file_size,sha256,page_or_table,extraction_method,extractor_version
2014,ambulance_dispatches,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表8の1; printed page 67,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,persons_transported,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表9の1; printed page 69,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,call_to_scene_arrival_mean_minutes,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表8の1; printed page 67,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,call_to_physician_handover_mean_minutes,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表9の1; printed page 69,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,scene_ge10_count,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表8の1; printed page 67,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,scene_ge20_count,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表8の1; printed page 67,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,handover_ge60_count,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表9の1; printed page 69,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,handover_ge120_count,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表9の1; printed page 69,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,ambulance_teams,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表2の1; printed page 57,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,ambulance_vehicles,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表2の1; printed page 57,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,ambulance_personnel,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表2の1; printed page 57,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2014,operational_emergency_life_saving_technicians,kkkg_h27_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h27_01_kyukyu.pdf,2026-07-13,3028967,9a1ad0439e4f97b31b1ec8495a677d0804fa3c88b9fb617089e7e2321f802c7f,別表2の3; printed page 10,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,ambulance_dispatches,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表8の1; printed page 65,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,persons_transported,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表9の1; printed page 67,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,call_to_scene_arrival_mean_minutes,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表8の1; printed page 65,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,call_to_physician_handover_mean_minutes,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表9の1; printed page 67,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,scene_ge10_count,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表8の1; printed page 65,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,scene_ge20_count,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表8の1; printed page 65,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,handover_ge60_count,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表9の1; printed page 67,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,handover_ge120_count,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表9の1; printed page 67,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,ambulance_teams,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表2の1; printed page 55,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,ambulance_vehicles,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表2の1; printed page 55,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,ambulance_personnel,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表2の1; printed page 55,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2015,operational_emergency_life_saving_technicians,kkkg_h28_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h28_01_kyukyu.pdf,2026-07-13,6237688,bc3e6655cd5a8d8d9838155ba3bdbfc1dfe8fb2a9800ae54593528bdd7fc180a,別表2の3; printed page 8,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,ambulance_dispatches,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表8の1; printed page 69,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,persons_transported,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表9の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,call_to_scene_arrival_mean_minutes,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表8の1; printed page 69,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,call_to_physician_handover_mean_minutes,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表9の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,scene_ge10_count,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表8の1; printed page 69,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,scene_ge20_count,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表8の1; printed page 69,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,handover_ge60_count,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表9の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,handover_ge120_count,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表9の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,ambulance_teams,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表2の1; printed page 59,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,ambulance_vehicles,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表2の1; printed page 59,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,ambulance_personnel,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表2の1; printed page 59,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2016,operational_emergency_life_saving_technicians,kkkg_h29_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h29_01_kyukyu.pdf,2026-07-13,2952127,379489a20e20adda9f0c81e488ac73862d9425b746e5a48e6d26d19ceffea99a,別表2の3; printed page 10,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,ambulance_dispatches,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,persons_transported,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表9の1; printed page 73,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,call_to_scene_arrival_mean_minutes,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,call_to_physician_handover_mean_minutes,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表9の1; printed page 73,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,scene_ge10_count,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,scene_ge20_count,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,handover_ge60_count,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表9の1; printed page 73,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,handover_ge120_count,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表9の1; printed page 73,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,ambulance_teams,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表2の1; printed page 61,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,ambulance_vehicles,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表2の1; printed page 61,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,ambulance_personnel,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表2の1; printed page 61,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2017,operational_emergency_life_saving_technicians,kkkg_h30_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_h30_01_kyukyu.pdf,2026-07-13,4349071,5038ad9f90b88d0a5146f2085c5023bf4543232cebb7afb73b0e742869697b1a,別表2の3; printed page 11,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,ambulance_dispatches,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,persons_transported,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表9の1; printed page 73,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,call_to_scene_arrival_mean_minutes,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,call_to_physician_handover_mean_minutes,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表9の1; printed page 73,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,scene_ge10_count,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,scene_ge20_count,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,handover_ge60_count,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表9の1; printed page 73,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,handover_ge120_count,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表9の1; printed page 73,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,ambulance_teams,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表2の1; printed page 61,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,ambulance_vehicles,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表2の1; printed page 61,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,ambulance_personnel,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表2の1; printed page 61,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2018,operational_emergency_life_saving_technicians,kkkg_r01_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r01_01_kyukyu.pdf,2026-07-13,3076179,d779c1a83358a61e8ea1e648681b9ef0ba086479f927f31acd57803d084ddb28,別表2の3; printed page 11,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
2019,ambulance_dispatches,kkkg_r02_01_kyukyu.pdf,https://www.fdma.go.jp/publication/rescue/items/kkkg_r02_01_kyukyu.pdf,2026-07-13,2999447,0ae24fd75d48d775ed4e0baeaf2edce1bf826eea92f52bc00d2a4a0e0fb4a31b,別表8の1; printed page 71,pypdfium2 text extraction; prefecture row order; national total reconciliation,phase1a_pdfium_csv_v1
